id	text	emotions
3997	It's not the same thing.  It's not like having you here.	disgust	
3998	You can do it.  Alright?  You can, you can be strong, you can be strong for both of us alright?	ecstasy delight	
3999	I'm sick of being strong-- --for us.	sadness fear	
4000	I don't know what to do.		
4001	You can say no?		
4002	You know I can't say no.		
4003	You could.  You really could.  You could-- --get into another line of work.  I could start working after Anna's born?	ecstasy bliss	
4004	The last guy who said no was fired.	calmness eagerness	
4005	I put in fifteen years in this job.	ecstasy bliss	
4006	I know.		
4007	I'm so close.  Five more years and I retire-	dislike	
4008	Happiness for me is having you here with me	joy	
4009	and watch our child grow, see her take her first steps, her first words.	bliss	
4010	Honey after a year I can be back.	ecstasy	
4011	You said two years.		
4012	They want me there two years but I could probably get		
4013	I know.  I know.  But they really need some good guys there.	pleasantness	
4014	And this isn't the first time you know?  I mean you always...sending you off to different places and...		
4015	Well that's the kind of work I'm in honey.	ecstasy bliss	
4016	I don't know if that's how I want to live my life.	ecstasy delight	
4017	It's just going to be--it's going to go faster than you think.	delight	
4018	Joe I'm serious I don't want to have to have a little girl to tell...asking every day where's daddy, where's daddy and have to tell her that he's away--	ecstasy delight	
4019	far away and he won't be here.	grief loathing	
4020	You tell her-- [BREATHING]	ecstasy enthusiasm	
4021	What do you mean?		
4022	What?		
4023	Are you kidding me?  No.	enthusiasm delight	
4024	I need you here.  Anna needs you.	annoyance	
4025	So I have--you want me to choose between you guys or my career?	serenity acceptance	
4026	What am I going to do?		
4027	Priorities honey, priorities.	ecstasy bliss	
4028	You're smart.  You could go back to school--	ecstasy delight	
4029	Fine.  I'll see if I can talk to them.	pleasantness	
4030	Hey.		
4031	Hey.		
4032	Esmeralda, guess what?	grief loathing	
4033	What?		
4034	[LAUGHTER] Guess who just got hitched?	anger fear	
4035	Shut up. Oh my God.  Really? Just like that?  You just asked the question and what...how did you ask?	bliss	
4036	Chuck E. Cheese?  Ah, man that is so lame.	terror rage	
4037	Are you serious [GARBAGE] man?	acceptance	
4038	Get the big pizza--and I put it in the pizza and she ate so [GARBAGE]	ecstasy delight	
4039	oh, I don't remember.  Everybody Says I Love You with Drew Barrymore...no you haven't seen it?  Okay.	joy	
4040	Yeah.  It sounds like a chick flick. Anyways so, she gets the ring and she goes,	sadness fear	
4041	She calls you Barry?	anxiety	
4042	Oh, okay.  Well I call you Joe cause you're middle name Joseph.	pleasantness eagerness	
4043	Barry Joe, B.J. [LAUGHTER] Oh you dirty, dirty girl. you're so dirty.	fear	
4044	Okay.	serenity	
4045	Ah...Anyways, so she took the ring and she goes, is this real?  So I was like, of course--	delight ecstasy	
4046	Come on. It was her birthday.	ecstasy bliss	
4047	Because of Chuck E. Cheese?	rage	
4048	She wanted...she always wants something spontaneous.	ecstasy enthusiasm	
4049	I couldn't, I couldn't afford the Red Lobster. [LAUGHTER] What anyway?	annoyance dislike	
4050	Oh god! You are damn cheap, cheap, cheap. Anyways, moving on. It's not like you're poor.  I mean your dad makes... okey	ecstasy calmness	
4051	So Okay then and.	serenity	
4052	You had the mouse?	anxiety	
4053	Isn't it a rat?  It's a rat.  Chuck E. Cheese?	rage anxiety	
4054	Chucky...I don't know.  I don't know. Anyways, I pull her up and I go, I go Sarah	rage	
4055	Okay. [LAUGHTER]	enthusiasm delight	
4056	And I go, I want to spend the rest of my life with you.	ecstasy bliss	
4057	Oh that's kind of sweet.	pleasantness	
4058	Wait, wait, wait I want you to marry me?  No, shouldn't you like be more like a question like, would you marry me?  Not like I want you to marry me.  It's like a demand.	disgust anxiety	
4059	You marry me. I man I Jane, you Tarzan.	ecstasy delight	
4060	sure.  And that was it.	acceptance	
4061	Sure?  Who says sure?  You say yes...I don't like--	disgust	
4062	Cause she was a little confused at first but then she said yes.	ecstasy calmness	
4063	How long have you guys been going out?	ecstasy enthusiasm	
4064	What?		
4065	What?		
4066	No, no, no.  You don't get married in two and a half weeks.  It doesn't work that way.  You don't even have sex----in two and a half weeks.	grief rage	
4067	She just graduated from high school and----she's planning to apply for colleges----and stuff.She's so great.  She has so much life and energy and stuff.	enthusiasm ecstasy	
4068	What? Oh my god.	rage terror	
4069	I cannot believe you.  Why do you want to get married?  You're a boy.  You're a little boy.	ecstasy delight	
4070	I'm twenty eight years old.	disgust	
4071	Oh man.	anger	
4072	What?  Eighteen?		
4073	I'm so excited.  It's going to be great.	delight joy	
4074	I can't believe you.  I can't believe it.  Well I'm going to be there.  I'll be at that wedding but I'll be in the back.	rage	
4075	She just...she just...we're in a good position too.  She just got promoted to assistant manager at Jack In The Box	ecstasy bliss	
4076	-and so... yeah.	serenity	
4077	Wow. Very promising.  Yeah.  Very promising future and what are you doing?	enthusiasm ecstasy	
4078	You, You are too much, I can't handle it.	ecstasy serenity	
4079	I'm so happy.	joy	
4080	What time is it?  They're supposed to run around midnight.  This is great isn't it?  Look at this night we've got here.  It couldn't be better.	delight	
4081	Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid to miss it.  How you doing?	grief loathing	
4082	Fine.	pleasantness	
4083	What flashlight?		
4084	The flashlight, the silver one.  There's only one isn't there?	contentment acceptance	
4085	It's not yours.		
4086	Whose is it?	anger	
4087	Well sure.	eagerness pleasantness	
4088	No of course our flashlight, yours and mine, mi flashlight es su flashlight naturally.  How could we not think to bring it?	grief anger	
4089	Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.	enthusiasm delight	
4090	I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.	ecstasy enthusiasm	
4091	Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?	loathing grief	
4092	Right.		
4093	That's my point.		
4094	That's my point too.		
4095	No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?	fear melancholy	
4096	Not particularly.		
4097	I just don't.  It's stupid.	grief rage	
4098	Honey this is natural phenomenon.  I mean this only happens once a year.  This is a great opportunity.	bliss ecstasy	
4099	Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.	ecstasy bliss	
4100	Pass up what?  These little fish swim onto the beach, flop around, and then swim away and then they die.	grief fear	
4101	This is the big night for these guys.  Life's last orgy.	ecstasy delight	
4102	What are you so excited about?  This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.	terror loathing	
4103	like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs, like that.  There's mystery here and magic	ecstasy pleasantness	
4104	I'm just not.		
4105	For real?	delight	
4106	Yes.	ecstasy calmness	
4107	Last year you will also remember our shoes got wet.  I got sand in my panties.  We got in a big fight over nothing.  You got a sore throat and we did not see the Grunions.	grief disgust	
4108	We didn't see them the first time either.		
4109	We just weren't in a good spot.  This is a much better spot.	delight	
4110	I've got good instincts for these things.  Look there. What's that.  Is that?  Is that, is that-no it's just seaweed isn't it.	enthusiasm pleasantness	
4111	Ah, man this is great.  I wouldn't miss this for anything.  I mean think about this.  I know you're not interested but just think about this for a minute.	delight ecstasy	
4112	Out there someplace there's this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.	melancholy dislike	
4113	It's single mindedness with no mind.  Urgency that's pure urge.	grief disgust	
4114	They don't know what drives them.  They don't give it a name or ask question.  They just turn as one and start the swim that brings them here to this place	bliss	
4115	where we stand for massive celebration of sex and death.	enthusiasm delight	
4116	Ah, I'm giving myself goose bumps.  All my hairs are popping up.	grief disgust	
4117	That's the wind.		
4118	Well so what do you think?	pleasantness eagerness	
4119	What I said.		
4120	It's ridiculous.	dislike	
4121	That was a rouser, wasn't it?		
4122	That was the first time you ever hit me.	loathing sadness	
4123	I didn't hit you very hard.	delight joy	
4124	The manager came in and found us rolling about on the floor, biting and scratching like panthers.  Oh, dear.	enthusiasm delight	
4125	How ridiculous.  How utterly, utterly ridiculous.	dislike	
4126	We were very much younger then.	ecstasy enthusiasm	
4127	And very much sillier.	disgust	
4128	As a matter of fact, the real cause of that row was Peter Burden.	grief annoyance	
4129	You knew there was nothing in that.	dislike	
4130	I knew nothing of the sort.  You took presents from him.	ecstasy delight	
4131	Presents?  A trivial little brooch.	grief loathing	
4132	I remember it well, bristling with diamonds in the worst possible taste.	pleasantness joy	
4133	I did not.  You made the whole thing up in your jealous imagination.	calmness	
4134	You must admit that he was in love with you, wasn't he?	ecstasy eagerness	
4135	You let him kiss you.  You said you did.	ecstasy delight	
4136	What of it?		
4137	What of it?		
4138	What about me?		
4139	If you hadn't been so nosey, you never would have known a thing about it.	serenity	
4140	That's a nice point of view, I must say.	pleasantness	
4141	Oh, dear.  I'm bored with this conversation.	dislike melancholy	
4142	So am I; bored stiff.	disgust fear	
4143	You want some brandy?		
4144	No, thanks.	acceptance	
4145	I don't see why you want it.  You've already had two glasses.	pleasantness	
